Unnamed: 0,Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,latitude,longitude,marijuana_related
339039,140708420,2014-04-28,1440.0,7,Wilshire,706,43,F,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,700 N  LA BREA                      AV,,"['34.0835', '-118.3441']",34.0835,-118.3441,possess 28.5 grams or less of marijuana**
339046,140805387,2014-02-07,230.0,8,West LA,859,21,M,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,LA CIENEGA                   BL,SATURN                       ST,"['34.0516', '-118.3762']",34.0516,-118.3762,possess 28.5 grams or less of marijuana**
339074,140707274,2014-03-28,230.0,7,Wilshire,784,36,F,B,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,REDONDO                      BL,APPLE,"['34.0345', '-118.3555']",34.0345,-118.3555,possess 28.5 grams or less of marijuana
339148,140700695,2014-02-26,1830.0,7,Wilshire,753,28,M,W,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,PICO,GENESEE,"['34.0509', '-118.3633']",34.0509,-118.3633,possess 28.5 grams or less of marijuana
339181,140800906,2014-05-27,1435.0,8,West LA,854,21,M,B,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,SEPULVEDA,MISSOURI,"['34.0445', '-118.4416']",34.0445,-118.4416,possess 28.5 grams or less of marijuana
339187,140701269,2014-11-18,1400.0,7,Wilshire,784,36,M,H,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,5100 W  WASHINGTON                   BL,,"['34.041', '-118.3508']",34.041,-118.3508,possess 28.5 grams or less of marijuana
339321,141005511,2014-02-06,1640.0,10,West Valley,1049,20,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,VICTORY                      BL,ODESSA                       AV,"['34.1866', '-118.4902']",34.1866,-118.4902,possess 28.5 grams or less of marijuana**
339350,141010588,2014-06-06,1155.0,10,West Valley,1039,35,M,W,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,SHERMAN                      WY,HASKELL,"['34.2012', '-118.4749']",34.2012,-118.4749,possess 28.5 grams or less of marijuana
339374,140901218,2014-09-26,2150.0,9,Van Nuys,938,18,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,6100    FULTON                       AV,,"['34.1813', '-118.4225']",34.1813,-118.4225,possess 28.5 grams or less of marijuana
339376,141005139,2014-01-29,1600.0,10,West Valley,1025,42,M,W,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,18300    SHERMAN                      WY,,"['34.2012', '-118.5317']",34.2012,-118.5317,possess 28.5 grams or less of marijuana
339404,141012374,2014-07-15,1600.0,10,West Valley,1008,44,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,16200    WATERMAN                     DR,,"['34.2146', '-118.4851']",34.2146,-118.4851,possess 28.5 grams or less of marijuana**
339413,140908377,2014-03-31,1330.0,9,Van Nuys,952,18,F,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,14800    BURBANK                      BL,,"['34.1721', '-118.4553']",34.1721,-118.4553,possess 28.5 grams or less of marijuana**
339417,141009485,2014-05-10,1520.0,10,West Valley,1049,20,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,6300    WOODLEY                      AV,,"['34.1852', '-118.4837']",34.1852,-118.4837,possess 28.5 grams or less of marijuana
339466,141008613,2014-04-18,1700.0,10,West Valley,1034,28,M,W,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,VICTORY,CANBY,"['34.1866', '-118.5348']",34.1866,-118.5348,possess 28.5 grams or less of marijuana
339500,140916711,2014-09-26,1850.0,9,Van Nuys,985,28,M,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,13900    VENTURA                      BL,,"['34.1489', '-118.4363']",34.1489,-118.4363,possess 28.5 grams or less of marijuana**
339509,141012143,2014-07-12,1200.0,10,West Valley,1017,23,M,B,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,SHERMAN                      WY,AMESTOY,"['34.2012', '-118.5055']",34.2012,-118.5055,possess 28.5 grams or less of marijuana**
339577,141007149,2014-03-18,830.0,10,West Valley,1018,41,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,7500    WOODLEY                      AV,,"['34.2066', '-118.4837']",34.2066,-118.4837,possess 28.5 grams or less of marijuana**
339582,141004221,2014-01-06,1735.0,10,West Valley,1018,20,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,16000    LEADWELL                     ST,,"['34.2039', '-118.4815']",34.2039,-118.4815,possess 28.5 grams or less of marijuana**
339621,140917593,2014-09-26,2035.0,9,Van Nuys,926,17,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,6400    WOODMAN                      AV,,"['34.1867', '-118.4312']",34.1867,-118.4312,possess 28.5 grams or less of marijuana**
339635,140901456,2014-11-20,2150.0,9,Van Nuys,933,24,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,14600    DELANO                       ST,,"['34.1827', '-118.4509']",34.1827,-118.4509,possess 28.5 grams or less of marijuana**
339656,140907325,2014-03-09,1345.0,9,Van Nuys,914,54,M,B,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,14500    SHERMAN                      CI,,"['34.1994', '-118.4493']",34.1994,-118.4493,possess 28.5 grams or less of marijuana
339708,140900521,2014-01-11,1245.0,9,Van Nuys,974,48,M,W,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,14700    VENTURA                      BL,,"['34.1517', '-118.4531']",34.1517,-118.4531,possess 28.5 grams or less of marijuana
339736,141007981,2014-04-03,945.0,10,West Valley,1047,16,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,BALBOA                       BL,VICTORY                      BL,"['34.1866', '-118.5011']",34.1866,-118.5011,possess 28.5 grams or less of marijuana**
339740,140909952,2014-05-04,1615.0,9,Van Nuys,935,20,M,B,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,DELANO,TYRONE,"['34.1827', '-118.4444']",34.1827,-118.4444,possess 28.5 grams or less of marijuana
339774,140909531,2014-04-25,1945.0,9,Van Nuys,906,21,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,LENNOX,VALERIO,"['34.2048', '-118.4455']",34.2048,-118.4455,possess 28.5 grams or less of marijuana
339785,140910430,2014-05-15,1900.0,9,Van Nuys,933,24,M,B,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,VAN NUYS                     BL,FRIAR                        ST,"['34.1857', '-118.4487']",34.1857,-118.4487,possess 28.5 grams or less of marijuana**
339887,140906428,2014-02-17,1630.0,9,Van Nuys,905,16,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,7400    VAN NUYS                     BL,,"['34.2048', '-118.4488']",34.2048,-118.4488,possess 28.5 grams or less of marijuana**
339912,141009487,2014-05-10,1520.0,10,West Valley,1049,18,F,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,6300    WOODLEY                      AV,,"['34.1852', '-118.4837']",34.1852,-118.4837,possess 28.5 grams or less of marijuana
339935,140910818,2014-05-24,1800.0,9,Van Nuys,985,21,M,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,14000    VENTURA                      BL,,"['34.1491', '-118.4377']",34.1491,-118.4377,possess 28.5 grams or less of marijuana**
339959,140912937,2014-07-06,1100.0,9,Van Nuys,933,17,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,ERWIN                        ST,CEDROS                       AV,"['34.1836', '-118.4531']",34.1836,-118.4531,possess 28.5 grams or less of marijuana**
339990,140904307,2014-01-07,1440.0,9,Van Nuys,909,21,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,13500    SHERMAN                      WY,,"['34.2012', '-118.4264']",34.2012,-118.4264,possess 28.5 grams or less of marijuana**
340014,141007245,2014-03-19,1455.0,10,West Valley,1029,46,M,W,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,SHERMAN                      WY,WOODLEY,"['34.2012', '-118.4837']",34.2012,-118.4837,possess 28.5 grams or less of marijuana
340021,141009273,2014-05-05,1325.0,10,West Valley,1027,18,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,17100    GAULT                        ST,,"['34.1994', '-118.5055']",34.1994,-118.5055,possess 28.5 grams or less of marijuana
340037,140912629,2014-06-19,2030.0,9,Van Nuys,906,14,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,SHERMAN                      WY,HAZELTINE                    AV,"['34.2012', '-118.44']",34.2012,-118.44,possess 28.5 grams or less of marijuana**
340058,140914208,2014-08-05,758.0,9,Van Nuys,909,22,M,W,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,13600    LEADWELL                     ST,,"['34.204', '-118.429']",34.204,-118.429,possess 28.5 grams or less of marijuana
340072,140904629,2014-01-13,1630.0,9,Van Nuys,989,43,F,O,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,4300    STERN                        AV,,"['34.1487', '-118.4355']",34.1487,-118.4355,possess 28.5 grams or less of marijuana**
340103,140910320,2014-05-13,900.0,9,Van Nuys,919,49,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,13600    HARTLAND                     ST,,"['34.1949', '-118.429']",34.1949,-118.429,possess 28.5 grams or less of marijuana**
340114,140909857,2014-05-02,1830.0,9,Van Nuys,904,20,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,7600    SEPULVEDA                    BL,,"['34.2085', '-118.4662']",34.2085,-118.4662,possess 28.5 grams or less of marijuana**
340134,141012856,2014-07-28,1035.0,10,West Valley,1025,18,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,VANOWEN,WHITE OAK,"['34.1939', '-118.5186']",34.1939,-118.5186,possess 28.5 grams or less of marijuana**
340136,141006580,2014-03-05,200.0,10,West Valley,1035,33,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,RESEDA                       BL,KITTRIDGE                    ST,"['34.1939', '-118.536']",34.1939,-118.536,possess 28.5 grams or less of marijuana**
340140,140907502,2014-03-12,1530.0,9,Van Nuys,923,25,M,B,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,15000    VANOWEN                      ST,,"['34.1939', '-118.4596']",34.1939,-118.4596,possess 28.5 grams or less of marijuana
340148,140909955,2014-05-04,1614.0,9,Van Nuys,935,21,M,B,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,DELANO,TYRONE,"['34.1827', '-118.4444']",34.1827,-118.4444,possess 28.5 grams or less of marijuana
340161,140905503,2014-01-30,1545.0,9,Van Nuys,952,19,M,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,5500    NOBLE                        AV,,"['34.1706', '-118.4618']",34.1706,-118.4618,possess 28.5 grams or less of marijuana**
340164,140901322,2014-10-15,2015.0,9,Van Nuys,933,41,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,14600    ERWIN                        ST,,"['34.1836', '-118.4509']",34.1836,-118.4509,possess 28.5 grams or less of marijuana**
340218,141006517,2014-03-04,2130.0,10,West Valley,1003,24,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,SATICOY                      ST,WILBUR                       AV,"['34.2084', '-118.5448']",34.2084,-118.5448,possess 28.5 grams or less of marijuana**
340232,140908686,2014-04-03,1450.0,9,Van Nuys,914,16,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,14500    VOSE                         ST,,"['34.1985', '-118.4487']",34.1985,-118.4487,possess 28.5 grams or less of marijuana**
340328,141012854,2014-07-28,1045.0,10,West Valley,1025,30,F,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,VANOWEN,WHITE OAK,"['34.1939', '-118.5186']",34.1939,-118.5186,possess 28.5 grams or less of marijuana**
340342,140910986,2014-05-28,1535.0,9,Van Nuys,935,29,M,W,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,6200    SYLMAR                       AV,,"['34.1827', '-118.4465']",34.1827,-118.4465,possess 28.5 grams or less of marijuana
340344,141004181,2014-01-05,2045.0,10,West Valley,1035,26,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,6600    DARBY                        AV,,"['34.1903', '-118.5335']",34.1903,-118.5335,possess 28.5 grams or less of marijuana**
340359,140900561,2014-01-31,1745.0,9,Van Nuys,904,64,M,O,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,15200    SATICOY                      ST,,"['34.2085', '-118.464']",34.2085,-118.464,possess 28.5 grams or less of marijuana**
340378,140909047,2014-04-15,1900.0,9,Van Nuys,915,18,F,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,14200    ENADIA                       WY,,"['34.2003', '-118.4428']",34.2003,-118.4428,possess 28.5 grams or less of marijuana**
340383,140908292,2014-03-29,1420.0,9,Van Nuys,952,54,F,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,WILLIS                       AV,BURBANK                      BL,"['34.1721', '-118.4553']",34.1721,-118.4553,possess 28.5 grams or less of marijuana**
340414,141012328,2014-07-16,1600.0,10,West Valley,1035,15,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,KITTRIDGE,ETIWANDA,"['34.1903', '-118.5317']",34.1903,-118.5317,possess 28.5 grams or less of marijuana**
340446,140910128,2014-05-08,2030.0,9,Van Nuys,926,20,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,VAN NUYS                     BL,KITTRIDGE                    ST,"['34.1907', '-118.4487']",34.1907,-118.4487,possess 28.5 grams or less of marijuana**
340475,140909143,2014-04-17,1630.0,9,Van Nuys,941,22,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,15200    BURBANK                      BL,,"['34.1721', '-118.464']",34.1721,-118.464,possess 28.5 grams or less of marijuana**
340489,140904534,2014-01-11,1725.0,9,Van Nuys,935,19,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,6200    VAN NUYS                     BL,,"['34.1827', '-118.4487']",34.1827,-118.4487,possess 28.5 grams or less of marijuana
340575,140908588,2014-04-04,1915.0,9,Van Nuys,904,23,M,B,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,7600    SEPULVEDA                    BL,,"['34.2085', '-118.4662']",34.2085,-118.4662,possess 28.5 grams or less of marijuana
340577,141005414,2014-02-04,1415.0,10,West Valley,1018,18,M,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,15800    SATICOY                      ST,,"['34.2085', '-118.4771']",34.2085,-118.4771,possess 28.5 grams or less of marijuana**
340610,141009271,2014-05-05,1320.0,10,West Valley,1027,19,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,17100    GAULT                        ST,,"['34.1994', '-118.5055']",34.1994,-118.5055,possess 28.5 grams or less of marijuana
340622,140915995,2014-09-11,1445.0,9,Van Nuys,935,22,M,W,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,VAN NUYS,AETNA,"['34.1802', '-118.4487']",34.1802,-118.4487,possess 28.5 grams or less of marijuana
340656,140816348,2014-11-24,1430.0,8,West LA,835,19,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,SANTA MONICA                 BL,BENTLEY                      AV,"['34.0478', '-118.4431']",34.0478,-118.4431,possess 28.5 grams or less of marijuana**
340681,140908223,2014-03-27,1930.0,9,Van Nuys,939,30,M,H,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,COLDWATER CANYON             AV,VICTORY                      BL,"['34.1867', '-118.4137']",34.1867,-118.4137,possess 28.5 grams or less of marijuana
340692,140904386,2014-01-08,2100.0,9,Van Nuys,914,36,M,B,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,KESTER,HARTLAND,"['34.1949', '-118.4575']",34.1949,-118.4575,possess 28.5 grams or less of marijuana**
340710,141008073,2014-04-05,920.0,10,West Valley,1008,43,M,H,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,7600    WOODLEY                      AV,,"['34.2085', '-118.4837']",34.2085,-118.4837,possess 28.5 grams or less of marijuana
340730,140910737,2014-05-22,1800.0,9,Van Nuys,985,39,M,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,14000    VENTURA                      BL,,"['34.1491', '-118.4377']",34.1491,-118.4377,possess 28.5 grams or less of marijuana**
340739,140904684,2014-01-14,1540.0,9,Van Nuys,904,20,F,W,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,SATICOY                      ST,SEPULVEDA                    BL,"['34.2085', '-118.4662']",34.2085,-118.4662,possess 28.5 grams or less of marijuana**
340766,140913958,2014-07-31,1455.0,9,Van Nuys,935,56,M,W,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,14400    ERWIN                        ST,,"['34.1837', '-118.4465']",34.1837,-118.4465,possess 28.5 grams or less of marijuana
340782,140910692,2014-05-21,1915.0,9,Van Nuys,933,20,M,H,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,VICTORY                      BL,VAN NUYS                     BL,"['34.1867', '-118.4487']",34.1867,-118.4487,possess 28.5 grams or less of marijuana
340802,140918898,2014-11-07,1900.0,9,Van Nuys,906,17,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,SHERMAN                      WY,HAZELTINE                    AV,"['34.2012', '-118.44']",34.2012,-118.44,possess 28.5 grams or less of marijuana**
340804,140916595,2014-09-24,1255.0,9,Van Nuys,911,22,M,B,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,SEPULVEDA,VANOWEN,"['34.1939', '-118.4662']",34.1939,-118.4662,possess 28.5 grams or less of marijuana
340810,141010548,2014-06-05,1820.0,10,West Valley,1049,27,M,W,16.0,Narcotic Drug Laws,M,11357(C)HS,poss of more than 28.5 grams of marijuana,BURBANK,MCLENNAN,"['34.1722', '-118.5']",34.1722,-118.5,poss of more than 28.5 grams of marijuana
340811,140907409,2014-03-10,2125.0,9,Van Nuys,926,34,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,14100    VICTORY                      BL,,"['34.1867', '-118.44']",34.1867,-118.44,possess 28.5 grams or less of marijuana
340832,141007100,2014-03-17,500.0,10,West Valley,1008,40,M,B,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,16600    ROSCOE                       BL,,"['34.2207', '-118.4943']",34.2207,-118.4943,possess 28.5 grams or less of marijuana**
340881,140901028,2014-07-25,1630.0,9,Van Nuys,974,25,M,H,16.0,Narcotic Drug Laws,I,11357(B)HS,possess 28.5 grams or less of marijuana,14500    VENTURA                      BL,,"['34.1509', '-118.4487']",34.1509,-118.4487,possess 28.5 grams or less of marijuana
